symboling,normalized-losses,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price
,94,volkswagen,gas,std,four,sedan,fwd,,97.3,171.7,65.5,55.7,2300,ohc,four,109,mpfi,3.19,3.4,10.0,100,5500,26,32,9995
1,,toyota,gas,std,two,hatchback,fwd,front,95.7,158.7,63.6,54.5,1985,ohc,four,92,2bbl,3.05,3.03,9.0,62,4800,35,39,5348
0,81,,gas,std,four,wagon,4wd,front,,169.7,63.6,59.1,2290,ohc,,92,2bbl,3.05,3.03,9.0,,4800,27,32,7898
1,113,mazda,gas,std,four,,fwd,front,93.1,166.8,64.2,54.1,1945,ohc,four,91,2bbl,3.03,3.15,9.0,68,5000,,38,6695
2,104,saab,gas,turbo,four,sedan,fwd,front,99.1,186.6,66.5,56.1,2847,dohc,four,,mpfi,3.54,3.07,9.0,160,5500,19,26,
,161,mitsubishi,gas,std,,hatchback,fwd,front,93.7,157.3,64.4,50.8,1918,ohc,four,92,2bbl,2.97,3.23,9.4,68,5500,37,41,5389
0,?,bmw,,std,four,sedan,rwd,front,103.5,189.0,66.9,55.7,3230,,,209,,3.62,3.39,8.0,182,5400,16,22,30760
0,85,honda,,std,four,sedan,fwd,front,,175.4,62.5,54.1,2372,ohc,four,110,1bbl,3.15,3.58,9.0,86,5800,27,33,10295
1,103,nissan,gas,std,four,wagon,fwd,front,94.5,170.2,63.8,53.5,,ohc,four,97,2bbl,3.15,3.29,9.4,69,,31,37,7999
2,122,volkswagen,diesel,std,two,sedan,fwd,front,97.3,171.7,65.5,,2261,ohc,four,97,idi,3.01,3.4,23.0,52,4800,37,46,7775
3,?,porsche,gas,std,two,,rwd,rear,89.5,168.9,65.0,51.6,2756,ohcf,six,194,mpfi,3.74,2.9,9.5,,5900,17,25,34028
0,115,mazda,gas,std,four,sedan,fwd,front,98.8,177.8,,55.5,2410,,four,122,2bbl,,3.39,,84,4800,26,32,8495
1,125,mitsubishi,gas,std,four,sedan,fwd,front,96.3,172.4,65.4,51.6,2365,,four,122,2bbl,3.35,,8.5,88,5000,25,32,6989
0,161,peugot,gas,turbo,four,sedan,rwd,front,108.0,186.7,68.3,56.0,3130,l,four,134,mpfi,3.61,3.21,7.0,142,5600,18,24,18150
,106,nissan,gas,std,four,,fwd,front,97.2,173.4,65.2,54.7,2324,ohc,four,120,2bbl,3.33,,8.5,97,5200,27,34,8949
0,?,jaguar,gas,,four,sedan,rwd,front,113.0,199.6,69.6,,4066,dohc,six,258,mpfi,3.63,4.17,8.1,,4750,15,19,35550
-1,95,volvo,gas,std,,sedan,rwd,front,109.1,188.8,,55.5,2952,,four,141,mpfi,3.78,3.15,9.5,114,5400,23,28,16845
3,197,toyota,gas,std,two,hatchback,rwd,front,102.9,183.5,67.7,,3016,dohc,six,171,,3.27,3.35,9.3,161,5200,19,24,15998
3,?,alfa-romero,gas,std,two,convertible,rwd,front,88.6,168.8,,48.8,2548,dohc,four,130,mpfi,3.47,2.68,9.0,111,5000,21,27,16500
1,119,plymouth,gas,turbo,two,hatchback,,front,93.7,,63.8,50.8,2128,ohc,four,98,,3.03,,,102,5500,24,30,
-1,65,toyota,gas,std,,hatchback,fwd,front,,175.6,66.5,,2458,ohc,,122,mpfi,3.31,3.54,,92,,27,32,11248
1,154,plymouth,gas,,four,sedan,fwd,front,93.7,,63.8,50.8,2191,ohc,four,98,2bbl,2.97,3.23,9.4,68,5500,31,38,
1,125,,gas,std,four,,fwd,front,96.3,172.4,65.4,51.6,2365,,,122,2bbl,,,8.5,88,,25,32,6989
2,134,toyota,gas,std,,,rwd,front,,,65.6,52.0,,ohc,four,,mpfi,3.62,3.5,9.3,116,4800,24,30,11199
2,161,mitsubishi,gas,std,,hatchback,fwd,front,,157.3,64.4,50.8,1918,,,92,2bbl,2.97,3.23,9.4,,5500,37,41,5389
2,104,saab,gas,std,four,sedan,fwd,front,99.1,186.6,66.5,56.1,2758,ohc,four,121,mpfi,3.54,3.07,9.3,,5250,21,28,15510
3,150,mazda,gas,std,two,hatchback,rwd,front,95.3,169.0,65.7,49.6,2500,rotor,two,80,mpfi,?,?,9.4,135,6000,16,23,15645
0,?,volkswagen,diesel,turbo,four,sedan,fwd,,100.4,180.2,66.9,55.1,,ohc,four,97,idi,3.01,3.4,23.0,68,4500,33,38,13845
0,192,bmw,gas,std,four,sedan,rwd,front,101.2,176.8,64.8,54.3,2395,ohc,four,108,mpfi,3.5,2.8,8.8,101,5800,23,29,
2,164,audi,gas,std,,sedan,fwd,front,99.8,176.6,66.2,54.3,2337,ohc,,109,mpfi,3.19,3.4,10.0,102,5500,24,30,
0,161,peugot,diesel,turbo,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3252,l,four,152,idi,3.7,3.52,21.0,95,4150,,,17950
-1,,volvo,gas,turbo,four,,rwd,front,109.1,188.8,68.9,55.5,3062,ohc,four,141,mpfi,3.78,,9.5,114,5400,19,25,22625
1,128,nissan,gas,std,two,sedan,,front,94.5,165.3,63.8,54.5,1951,,four,97,2bbl,,3.29,9.4,,,31,37,7299
3,?,plymouth,gas,turbo,two,hatchback,rwd,front,95.9,173.2,66.3,50.2,2818,ohc,four,156,spdi,3.59,3.86,7.0,145,5000,19,24,12764
0,85,honda,gas,std,four,sedan,fwd,,96.5,175.4,62.5,54.1,2372,ohc,four,110,1bbl,3.15,,9.0,,5800,,33,10295
1,154,plymouth,gas,std,four,sedan,fwd,front,,167.3,63.8,,,ohc,four,98,2bbl,2.97,3.23,9.4,68,5500,31,38,
1,158,audi,gas,std,four,,fwd,front,105.8,,71.4,55.7,2844,ohc,five,136,mpfi,3.19,3.4,8.5,110,5500,19,25,17710
-1,93,,diesel,turbo,four,wagon,,front,110.0,190.9,70.3,58.7,3750,ohc,,183,idi,3.58,3.64,21.5,123,4350,22,25,28248
-1,93,mercedes-benz,diesel,turbo,four,,rwd,front,110.0,190.9,70.3,58.7,3750,ohc,five,183,idi,3.58,3.64,21.5,123,4350,22,25,28248
3,153,mitsubishi,gas,,two,,fwd,front,96.3,173.0,,49.4,2370,ohc,four,110,spdi,3.17,3.46,7.5,116,5500,23,30,9959
3,145,dodge,gas,turbo,two,hatchback,,front,95.9,173.2,,50.2,2811,ohc,four,156,mfi,3.6,3.9,7.0,145,5000,,24,12964
3,142,mercedes-benz,,std,two,convertible,rwd,front,,180.3,,50.8,3685,ohcv,eight,,mpfi,3.46,3.1,8.3,155,4750,16,18,35056
2,?,audi,gas,std,,,fwd,front,99.8,177.3,,,2507,ohc,,136,mpfi,3.19,3.4,8.5,110,5500,19,25,
-1,137,mitsubishi,gas,std,four,,fwd,front,96.3,172.4,65.4,,2403,ohc,four,110,spdi,3.17,,7.5,116,5500,23,30,9279
0,89,subaru,gas,std,four,wagon,fwd,front,97.0,173.5,,53.0,2290,ohcf,four,108,,3.62,2.64,9.0,82,4800,28,,7463
,118,mazda,gas,,four,sedan,rwd,front,104.9,175.0,66.1,54.4,2670,ohc,four,140,mpfi,3.76,3.16,,120,5000,19,27,18280
0,,,gas,turbo,two,hatchback,4wd,,99.5,178.2,67.9,52.0,,ohc,five,,mpfi,3.13,3.4,7.0,160,5500,16,22,?
0,102,,,std,four,sedan,fwd,front,97.2,,65.4,52.5,2340,ohcf,four,108,mpfi,3.62,2.64,9.0,94,5200,26,32,9960
0,78,honda,gas,std,four,wagon,fwd,front,96.5,,63.9,58.3,,ohc,four,92,,2.92,3.41,9.2,76,6000,30,34,7295
2,161,mitsubishi,gas,std,two,hatchback,fwd,front,,157.3,64.4,50.8,1918,ohc,four,92,2bbl,2.97,,,68,5500,37,41,5389
2,161,,gas,std,two,hatchback,fwd,,93.7,157.3,64.4,50.8,1918,ohc,four,92,2bbl,2.97,,9.4,68,5500,37,41,
2,,honda,gas,std,two,hatchback,,,86.6,144.6,63.9,50.8,1819,ohc,four,92,1bbl,2.91,3.41,9.2,76,6000,31,38,6855
2,?,isuzu,gas,std,two,hatchback,rwd,front,96.0,,65.2,51.4,2734,ohc,four,119,spfi,3.43,3.23,9.2,90,5000,24,29,11048
0,?,peugot,gas,std,four,wagon,rwd,front,114.2,198.9,68.4,58.7,3230,l,four,120,mpfi,3.46,3.19,8.4,97,5000,,24,12440
-1,74,volvo,gas,turbo,four,wagon,rwd,front,,188.8,67.2,57.5,3157,ohc,four,130,mpfi,,3.15,7.5,162,5100,17,22,18950
2,134,toyota,gas,std,two,hardtop,rwd,front,98.4,176.2,65.6,,2679,ohc,four,146,,3.62,3.5,9.3,116,,24,30,11199
1,119,plymouth,gas,turbo,two,hatchback,fwd,front,93.7,,,50.8,2128,ohc,four,98,spdi,3.03,3.39,7.6,102,5500,24,30,7957
1,,,gas,std,two,sedan,rwd,front,,168.7,64.0,52.6,2169,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800,29,34,8058
0,77,toyota,gas,std,four,wagon,fwd,front,95.7,169.7,63.6,59.1,2280,ohc,four,92,2bbl,3.05,3.03,9.0,62,4800,31,37,6918
0,?,audi,gas,turbo,two,hatchback,4wd,front,99.5,178.2,,52.0,3053,ohc,five,131,mpfi,3.13,3.4,7.0,160,5500,16,22,?
0,91,toyota,diesel,std,four,sedan,fwd,front,95.7,166.3,64.4,53.0,,ohc,four,110,idi,3.27,3.35,22.5,56,4500,34,36,7898
1,122,nissan,gas,std,four,sedan,fwd,front,94.5,165.3,63.8,54.5,1971,ohc,four,97,2bbl,3.15,3.29,9.4,69,5200,,37,7499
0,91,toyota,gas,std,four,sedan,fwd,front,95.7,166.3,64.4,,2081,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800,30,37,6938
2,164,audi,gas,std,,sedan,4wd,front,99.4,176.6,66.4,54.3,2824,ohc,five,136,mpfi,3.19,3.4,8.0,115,5500,18,22,17450
2,161,mitsubishi,gas,std,two,hatchback,fwd,front,93.7,157.3,,50.8,1918,ohc,,92,2bbl,,3.23,9.4,68,5500,,41,5389
,?,alfa-romero,,std,two,convertible,rwd,front,88.6,168.8,64.1,48.8,2548,dohc,four,130,,3.47,2.68,9.0,111,5000,21,27,13495
0,?,renault,gas,std,four,wagon,fwd,front,96.1,181.5,66.5,55.2,2579,ohc,four,132,mpfi,3.46,3.9,8.7,?,?,,31,
0,?,mazda,diesel,std,four,sedan,rwd,,104.9,,66.1,54.4,2700,ohc,four,134,idi,,3.64,22.0,72,4200,31,39,18344
-2,103,volvo,gas,turbo,four,sedan,rwd,front,,188.8,67.2,56.2,3045,ohc,four,130,mpfi,3.62,3.15,7.5,162,5100,17,22,18420
,91,toyota,gas,std,,sedan,fwd,front,95.7,166.3,64.4,52.8,2140,,four,98,2bbl,3.19,3.03,9.0,70,4800,28,,9258
1,?,bmw,gas,std,four,sedan,rwd,front,103.5,189.0,66.9,55.7,3055,,six,164,mpfi,3.31,3.19,9.0,121,4250,,,24565
,103,volvo,gas,std,four,sedan,rwd,front,104.3,188.8,67.2,56.2,2912,ohc,four,141,mpfi,3.78,3.15,9.5,114,,23,28,12940
1,122,nissan,gas,std,four,,fwd,front,94.5,165.3,63.8,54.5,1938,ohc,four,,2bbl,3.15,3.29,9.4,69,5200,,37,6849
3,145,,gas,turbo,two,hatchback,fwd,front,95.9,173.2,,,2811,ohc,four,156,mfi,3.6,3.9,7.0,145,5000,19,24,12964
0,108,,gas,std,four,wagon,fwd,front,100.4,,66.5,56.1,3296,ohcv,,181,mpfi,3.43,3.27,9.0,152,5200,17,22,14399
3,153,mitsubishi,gas,,two,hatchback,fwd,front,96.3,173.0,65.4,,2328,ohc,four,122,2bbl,3.35,3.46,8.5,88,5000,25,,8499
1,?,mercedes-benz,gas,std,two,,rwd,front,112.0,199.2,72.0,55.4,3715,,eight,304,mpfi,3.8,3.35,8.0,184,4500,14,16,45400
,134,toyota,gas,std,two,hardtop,rwd,front,98.4,176.2,65.6,52.0,2679,ohc,four,146,mpfi,3.62,3.5,9.3,116,4800,24,30,
1,,mazda,gas,std,two,hatchback,fwd,front,98.8,177.8,66.5,53.7,2385,ohc,four,122,2bbl,3.39,3.39,8.6,84,4800,26,32,8845
0,85,honda,gas,std,four,sedan,fwd,front,96.5,,65.2,54.1,2304,ohc,four,,1bbl,,3.58,9.0,86,5800,27,33,8845
0,?,volkswagen,diesel,turbo,four,sedan,fwd,front,100.4,,66.9,55.1,2579,ohc,,97,idi,3.01,3.4,23.0,68,4500,,38,13845
0,91,toyota,gas,std,four,sedan,fwd,front,95.7,166.3,64.4,53.0,2081,,four,98,2bbl,3.19,,9.0,70,4800,,37,6938
0,?,mercedes-benz,gas,std,four,sedan,,front,120.9,208.1,71.7,56.7,,,,308,mpfi,3.8,3.35,8.0,184,4500,14,16,40960
1,,plymouth,gas,std,four,,fwd,front,93.7,157.3,63.8,50.6,1967,ohc,four,90,2bbl,2.97,3.23,9.4,68,5500,31,38,6229
0,89,subaru,gas,std,four,wagon,fwd,front,97.0,173.5,65.4,53.0,2290,ohcf,four,,2bbl,3.62,2.64,9.0,82,4800,28,32,7463
1,?,alfa-romero,,std,two,,rwd,front,94.5,171.2,65.5,52.4,,ohcv,six,152,mpfi,2.68,3.47,9.0,154,,19,26,16500
0,,honda,gas,std,four,sedan,fwd,front,,163.4,64.0,54.5,2010,,four,92,1bbl,2.91,3.41,9.2,,6000,30,34,
1,107,,gas,std,two,sedan,fwd,front,96.5,169.1,66.0,51.0,2293,ohc,four,110,2bbl,3.15,,9.1,100,5500,25,31,10345
0,102,subaru,gas,std,four,sedan,,front,97.2,172.0,,52.5,2190,,four,108,2bbl,,2.64,9.5,82,4400,28,,7775
2,134,toyota,gas,std,two,hardtop,rwd,,98.4,176.2,65.6,52.0,2536,ohc,,,mpfi,3.62,3.5,9.3,116,4800,24,30,9639
0,?,peugot,diesel,turbo,four,wagon,rwd,,114.2,198.9,68.4,58.7,3485,l,four,152,idi,3.7,3.52,21.0,95,4150,,25,17075
0,161,peugot,diesel,turbo,four,sedan,,,107.9,186.7,68.4,56.7,3197,l,four,152,idi,3.7,3.52,21.0,,4150,28,33,13200
1,128,,gas,,two,sedan,fwd,front,94.5,,63.8,54.5,1889,ohc,four,97,,3.15,3.29,,69,,31,37,5499
1,168,,,std,two,sedan,rwd,front,94.5,168.7,,52.6,,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800,29,34,
3,?,mitsubishi,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2921,ohc,four,156,spdi,3.59,3.86,7.0,145,5000,19,24,14869
2,161,mitsubishi,gas,std,,hatchback,fwd,front,93.7,157.3,64.4,50.8,1918,ohc,four,92,2bbl,2.97,3.23,9.4,68,5500,,41,5389
0,91,toyota,,std,,sedan,fwd,front,95.7,166.3,64.4,53.0,2094,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800,,47,7738
,,audi,,std,four,sedan,4wd,front,99.4,,66.4,54.3,,ohc,five,136,mpfi,3.19,3.4,8.0,115,5500,,22,17450
2,161,mitsubishi,gas,,two,hatchback,fwd,,93.7,157.3,64.4,50.8,1944,ohc,four,92,2bbl,2.97,3.23,9.4,68,5500,31,38,6189
1,128,nissan,diesel,,two,sedan,fwd,,94.5,165.3,63.8,54.5,2017,ohc,four,103,idi,2.99,,21.9,55,4800,45,50,7099
1,125,mitsubishi,gas,,four,sedan,fwd,,96.3,172.4,65.4,51.6,,ohc,four,122,2bbl,3.35,3.46,8.5,88,5000,25,32,8189
0,188,bmw,,std,four,,rwd,front,101.2,176.8,64.8,54.3,2765,ohc,six,164,mpfi,3.31,3.19,9.0,121,4250,21,28,21105
0,108,nissan,,std,four,sedan,,,100.4,184.6,66.5,55.1,3060,ohcv,six,181,mpfi,3.43,3.27,9.0,152,5200,19,25,13499
-1,74,volvo,gas,std,,wagon,rwd,front,104.3,188.8,67.2,57.5,3034,ohc,four,141,mpfi,3.78,3.15,,114,5400,23,,13415
3,?,mitsubishi,gas,,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2833,,four,,spdi,3.58,,7.0,145,5000,19,24,12629
-1,65,toyota,diesel,turbo,four,sedan,fwd,,102.4,175.6,66.5,54.9,2480,ohc,four,110,,3.27,3.35,22.5,73,4500,30,33,
1,113,mazda,gas,std,four,sedan,fwd,front,93.1,166.8,64.2,54.1,1945,ohc,four,91,2bbl,3.03,3.15,9.0,68,5000,31,,6695
2,?,renault,gas,std,two,hatchback,fwd,front,96.1,176.8,66.6,50.5,2460,ohc,four,132,,3.46,3.9,8.7,?,?,23,31,9895
1,128,nissan,,std,two,sedan,fwd,front,94.5,165.3,63.8,54.5,1951,ohc,four,,2bbl,3.15,3.29,9.4,69,5200,31,37,7299
1,158,audi,gas,turbo,four,,fwd,front,105.8,192.7,71.4,55.9,3086,ohc,,131,mpfi,3.13,3.4,8.3,140,5500,17,,23875
1,104,mazda,gas,std,two,hatchback,fwd,front,93.1,159.1,64.2,54.1,1905,ohc,four,91,2bbl,3.03,3.15,9.0,68,5000,31,38,6795
2,161,mitsubishi,gas,std,two,hatchback,fwd,front,93.7,157.3,64.4,50.8,1918,,four,,2bbl,2.97,3.23,9.4,68,5500,37,41,
1,129,mazda,gas,,two,hatchback,fwd,,98.8,177.8,66.5,53.7,2385,ohc,four,122,,3.39,3.39,8.6,84,4800,26,32,8845
0,?,isuzu,gas,std,,sedan,fwd,front,94.5,155.9,63.6,,1909,ohc,,90,2bbl,3.03,3.11,9.6,70,5400,38,43,?
1,113,,gas,std,four,sedan,fwd,front,93.1,166.8,,54.1,1945,ohc,four,91,2bbl,3.03,,9.0,68,5000,31,38,6695
0,?,mercedes-benz,gas,std,four,sedan,rwd,front,120.9,208.1,71.7,56.7,3900,ohcv,eight,308,mpfi,3.8,3.35,,184,,14,16,40960
0,161,peugot,gas,std,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3075,l,four,120,,3.46,2.19,8.4,95,5000,19,24,
1,128,nissan,gas,std,,sedan,fwd,front,94.5,165.3,63.8,54.5,1951,ohc,,97,2bbl,3.15,3.29,9.4,69,5200,31,37,7299
1,168,toyota,gas,std,two,hatchback,rwd,front,,168.7,64.0,52.6,2204,,four,98,2bbl,3.19,,9.0,70,4800,29,34,8238
1,118,dodge,gas,std,two,hatchback,fwd,front,,157.3,63.8,50.8,1876,,four,90,2bbl,2.97,,9.4,68,5500,31,38,6377
1,148,dodge,gas,std,four,sedan,fwd,front,93.7,157.3,63.8,50.6,1989,ohc,four,90,2bbl,2.97,3.23,9.4,68,5500,31,38,7609
0,93,mercedes-benz,diesel,turbo,two,hardtop,rwd,front,106.7,187.5,70.3,54.9,3495,ohc,,183,idi,3.58,3.64,21.5,123,4350,22,,28176
0,?,volkswagen,gas,std,four,wagon,fwd,front,,183.1,66.9,55.1,2563,ohc,four,109,mpfi,3.19,3.4,9.0,88,,,31,12290
0,161,peugot,,turbo,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3197,l,four,152,idi,3.7,3.52,21.0,,,,33,13200
2,94,volkswagen,gas,std,four,,fwd,front,97.3,171.7,,55.7,2300,ohc,four,109,mpfi,,,10.0,100,5500,26,32,9995
2,161,mitsubishi,gas,std,two,hatchback,fwd,front,93.7,157.3,64.4,50.8,,ohc,four,92,2bbl,2.97,3.23,9.4,68,5500,,,5389
3,197,toyota,gas,,two,,,front,102.9,183.5,67.7,52.0,2976,dohc,six,171,mpfi,3.27,,9.3,161,5200,20,24,16558
0,?,jaguar,gas,std,two,sedan,,front,102.0,191.7,70.6,47.8,3950,ohcv,,326,mpfi,3.54,2.76,11.5,262,5000,13,17,36000
-1,74,plymouth,gas,std,four,,fwd,front,103.3,,64.6,59.8,2535,ohc,four,122,2bbl,3.35,,8.5,88,5000,24,30,
2,121,chevrolet,gas,std,two,hatchback,fwd,front,88.4,141.1,60.3,,,l,three,61,,2.91,3.03,9.5,48,5100,47,53,5151
3,?,alfa-romero,gas,std,two,convertible,,front,88.6,168.8,64.1,48.8,2548,dohc,four,130,mpfi,3.47,2.68,9.0,111,5000,21,27,13495
0,85,honda,gas,std,four,sedan,fwd,front,96.5,175.4,65.2,54.1,2304,ohc,four,110,1bbl,3.15,3.58,9.0,86,5800,,33,8845
0,91,toyota,diesel,std,four,hatchback,fwd,front,95.7,166.3,64.4,52.8,2275,ohc,four,110,,3.27,3.35,22.5,56,4500,38,47,7788
,118,dodge,gas,std,two,hatchback,,front,93.7,157.3,63.8,50.8,1876,ohc,four,90,2bbl,,,9.41,68,5500,37,41,5572
0,161,peugot,gas,std,four,sedan,,front,107.9,186.7,68.4,56.7,3075,l,four,120,mpfi,3.46,2.19,8.4,95,5000,19,24,15580
0,?,volkswagen,gas,std,four,wagon,fwd,front,100.4,183.1,66.9,55.1,,ohc,four,109,mpfi,3.19,3.4,9.0,88,5500,25,,12290
0,85,honda,gas,std,four,sedan,,,,175.4,65.2,54.1,2304,ohc,four,110,1bbl,3.15,3.58,9.0,86,5800,,33,8845
0,106,honda,gas,std,two,hatchback,fwd,front,96.5,167.5,65.2,53.3,2236,ohc,four,110,,3.15,3.58,9.0,,,27,33,7895
,145,jaguar,gas,std,four,sedan,rwd,front,113.0,199.6,69.6,52.8,4066,dohc,six,258,mpfi,,4.17,8.1,176,4750,15,19,32250
2,122,volkswagen,diesel,std,two,sedan,fwd,,97.3,,65.5,55.7,2261,ohc,four,97,idi,3.01,3.4,23.0,52,4800,,46,7775
1,?,mercedes-benz,gas,std,,hardtop,rwd,front,112.0,199.2,72.0,55.4,3715,ohcv,eight,304,mpfi,3.8,3.35,8.0,,4500,14,16,
2,122,volkswagen,diesel,std,two,sedan,fwd,front,97.3,171.7,65.5,55.7,,ohc,four,97,idi,3.01,3.4,23.0,52,4800,37,46,7775
,197,toyota,,std,two,,rwd,,102.9,183.5,,52.0,2976,dohc,six,171,mpfi,3.27,,9.3,161,5200,20,24,16558
,231,nissan,gas,std,two,hatchback,rwd,front,99.2,178.5,67.9,49.7,3139,ohcv,six,181,mpfi,3.43,3.27,9.0,160,5200,,25,18399
2,94,volkswagen,diesel,turbo,four,sedan,fwd,front,97.3,171.7,65.5,55.7,2319,ohc,four,97,idi,3.01,3.4,23.0,68,4500,37,42,9495
,?,audi,gas,std,four,wagon,,front,105.8,192.7,71.4,,2954,ohc,five,,mpfi,3.19,3.4,,,5500,19,25,18920
1,125,mitsubishi,,std,four,sedan,fwd,front,96.3,172.4,65.4,51.6,2365,ohc,four,122,2bbl,3.35,3.46,8.5,88,5000,25,,6989
-1,93,mercedes-benz,diesel,turbo,four,sedan,rwd,front,110.0,,70.3,56.5,3515,ohc,,183,idi,3.58,3.64,21.5,123,,22,25,25552
1,?,,gas,std,two,hardtop,rwd,front,112.0,,72.0,,3715,ohcv,eight,304,,3.8,3.35,8.0,,4500,14,16,45400
-1,74,,gas,turbo,four,wagon,rwd,,104.3,188.8,67.2,57.5,3157,ohc,four,130,mpfi,3.62,3.15,7.5,162,5100,,22,18950
3,150,saab,gas,,two,,fwd,front,99.1,186.6,66.5,56.1,2808,dohc,four,121,,3.54,3.07,9.0,160,5500,19,26,18150
1,128,nissan,gas,std,two,sedan,fwd,front,94.5,165.3,63.8,54.5,1889,ohc,four,97,2bbl,3.15,3.29,,69,5200,31,37,5499
1,?,porsche,gas,std,two,hatchback,rwd,front,98.4,175.7,72.3,50.5,3366,dohcv,eight,203,mpfi,3.94,3.11,10.0,288,,17,28,?
1,161,mitsubishi,gas,turbo,two,hatchback,fwd,front,93.0,157.3,63.8,50.8,2145,ohc,four,98,spdi,3.03,3.39,7.6,102,5500,,30,7689
1,128,nissan,gas,std,two,sedan,fwd,front,94.5,165.3,63.8,54.5,1951,ohc,four,97,,3.15,3.29,9.4,69,5200,31,37,7299
0,93,mercedes-benz,diesel,turbo,two,hardtop,rwd,front,106.7,187.5,70.3,54.9,3495,ohc,five,183,idi,3.58,3.64,21.5,,4350,22,25,28176
1,128,nissan,,std,,sedan,fwd,front,94.5,165.3,63.8,54.5,1889,ohc,four,,2bbl,3.15,3.29,,69,5200,,37,5499
,150,mazda,,std,two,hatchback,rwd,front,95.3,169.0,65.7,49.6,2500,rotor,two,80,mpfi,?,?,9.4,135,6000,16,23,15645
0,89,subaru,gas,std,four,,,front,97.0,173.5,65.4,,,ohcf,four,108,,3.62,2.64,9.0,82,4800,28,32,7463
1,148,dodge,gas,turbo,?,sedan,fwd,front,93.7,157.3,63.8,50.6,2191,ohc,,98,mpfi,3.03,3.39,7.6,102,5500,24,30,8558
-1,?,mercedes-benz,gas,std,four,sedan,rwd,front,115.6,202.6,71.7,56.5,3740,ohcv,eight,234,mpfi,3.46,,8.3,155,4750,16,18,34184
0,188,bmw,,std,four,,rwd,,101.2,176.8,64.8,54.3,2765,ohc,six,164,mpfi,3.31,3.19,9.0,121,4250,,28,21105
,118,dodge,gas,turbo,two,hatchback,fwd,front,93.7,157.3,63.8,50.8,2128,ohc,four,98,mpfi,3.03,,7.6,102,5500,24,30,7957
0,161,,gas,std,four,sedan,rwd,front,107.9,186.7,,56.7,3075,l,four,120,mpfi,3.46,2.19,8.4,95,5000,19,24,15580
0,?,isuzu,gas,std,four,sedan,rwd,front,94.3,170.7,61.8,53.5,2337,ohc,four,111,2bbl,3.31,3.23,,,4800,24,29,6785
3,,mazda,gas,std,two,hatchback,rwd,front,95.3,169.0,,49.6,2380,rotor,two,,4bbl,?,?,9.4,101,6000,17,23,10945
1,119,plymouth,gas,turbo,two,,,front,,157.3,63.8,50.8,2128,ohc,four,98,spdi,3.03,3.39,,102,5500,24,,7957
3,197,toyota,gas,std,two,hatchback,rwd,front,102.9,183.5,67.7,52.0,2976,dohc,six,171,mpfi,3.27,3.35,9.3,161,5200,20,,
2,,,gas,std,two,hatchback,,front,86.6,144.6,63.9,50.8,1819,ohc,four,92,1bbl,2.91,3.41,9.2,76,6000,31,38,6855
-1,65,toyota,gas,,four,hatchback,,front,102.4,175.6,66.5,53.9,2458,,four,122,mpfi,3.31,3.54,8.7,92,4200,27,32,11248
2,134,,gas,std,two,hardtop,rwd,front,98.4,,65.6,52.0,,ohc,four,,,3.62,3.5,9.3,,4800,24,,9639
0,,volkswagen,gas,std,,wagon,fwd,front,100.4,183.1,,55.1,2563,ohc,four,109,mpfi,3.19,3.4,9.0,88,,25,31,12290
1,148,dodge,gas,std,four,hatchback,fwd,front,93.7,,,50.6,1967,ohc,four,90,2bbl,2.97,3.23,,68,5500,31,38,
,161,peugot,gas,std,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3075,l,four,120,mpfi,3.46,3.19,8.4,97,5000,19,24,16630
,94,volkswagen,gas,std,four,sedan,fwd,front,97.3,171.7,65.5,,2300,ohc,four,109,mpfi,3.19,3.4,,,,26,32,9995
,118,mazda,gas,std,,sedan,rwd,front,104.9,175.0,66.1,54.4,,ohc,,,mpfi,3.76,,8.0,120,,,27,18280
0,85,honda,gas,std,four,sedan,fwd,front,96.5,175.4,65.2,54.1,2465,ohc,four,110,mpfi,3.15,3.58,9.0,101,5800,24,28,12945
0,,volkswagen,diesel,turbo,four,sedan,fwd,front,100.4,180.2,66.9,55.1,2579,ohc,four,97,idi,3.01,3.4,23.0,68,4500,33,38,
1,168,toyota,gas,std,two,sedan,rwd,,94.5,168.7,64.0,52.6,2169,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800,29,34,8058
1,?,mercury,gas,turbo,two,hatchback,rwd,front,102.7,,68.0,54.8,,,,140,mpfi,,3.12,8.0,175,5000,,24,16503
3,,saab,gas,turbo,two,,fwd,front,99.1,186.6,66.5,56.1,2808,dohc,four,121,mpfi,3.54,3.07,9.0,160,5500,19,26,18150
